Time_Index,NG,None
944,3.0105,0.0
945,3.0105,0.0
946,3.0105,0.0
947,3.0105,0.0
948,3.0105,0.0
949,3.0105,0.0
950,3.0105,0.0
951,3.0105,0.0
952,3.0105,0.0
953,3.0105,0.0
954,3.0105,0.0
955,3.0105,0.0
956,3.0105,0.0
957,3.0105,0.0
958,3.0105,0.0
959,3.0105,0.0
960,3.0105,0.0
961,3.0105,0.0
962,3.0105,0.0
963,3.0105,0.0
964,3.0105,0.0
965,3.0105,0.0
966,3.0105,0.0
967,3.0105,0.0
968,3.0105,0.0
969,3.0105,0.0
970,3.0105,0.0
971,3.0105,0.0
972,3.0105,0.0
973,3.0105,0.0
974,3.0105,0.0
975,3.0105,0.0
976,3.0105,0.0
977,3.0105,0.0
978,3.0105,0.0
979,3.0105,0.0
980,3.0105,0.0
981,3.0105,0.0
982,3.0105,0.0
983,3.0105,0.0
984,3.0105,0.0
985,3.0105,0.0
986,3.0105,0.0
987,3.0105,0.0
988,3.0105,0.0
989,3.0105,0.0
990,3.0105,0.0
991,3.0105,0.0
992,3.0105,0.0
993,3.0105,0.0
994,3.0105,0.0
995,3.0105,0.0
996,3.0105,0.0
997,3.0105,0.0
998,3.0105,0.0
999,3.0105,0.0
1000,3.0105,0.0
1001,3.0105,0.0
1002,3.0105,0.0
1003,3.0105,0.0
1004,3.0105,0.0
1005,3.0105,0.0
1006,3.0105,0.0
1007,3.0105,0.0
1008,3.0105,0.0
1009,3.159,0.0
1010,3.159,0.0
1011,3.159,0.0
1012,3.159,0.0
1013,3.159,0.0
1014,3.159,0.0
1015,3.159,0.0
1016,3.159,0.0
1017,3.159,0.0
1018,3.159,0.0
1019,3.159,0.0
1020,3.159,0.0
1021,3.159,0.0
1022,3.159,0.0
1023,3.159,0.0
1024,3.159,0.0
1025,3.159,0.0
1026,3.159,0.0
1027,3.159,0.0
1028,3.159,0.0
1029,3.159,0.0
1030,3.159,0.0
1031,3.159,0.0
1032,3.159,0.0
1033,3.159,0.0
1034,3.159,0.0
1035,3.159,0.0
1036,3.159,0.0
1037,3.159,0.0
1038,3.159,0.0
1039,3.159,0.0
1040,3.159,0.0
1041,3.159,0.0
1042,3.159,0.0
1043,3.159,0.0
1044,3.159,0.0
1045,3.159,0.0
1046,3.159,0.0
1047,3.159,0.0
1048,3.159,0.0
1049,3.159,0.0
1050,3.159,0.0
1051,3.159,0.0
1052,3.159,0.0
1053,3.159,0.0
1054,3.159,0.0
1055,3.159,0.0
1056,3.159,0.0
1057,3.159,0.0
1058,3.159,0.0
1059,3.159,0.0
1060,3.159,0.0
1061,3.159,0.0
1062,3.159,0.0
1063,3.159,0.0
1064,3.159,0.0
1065,3.159,0.0
1066,3.159,0.0
1067,3.159,0.0
1068,3.159,0.0
1069,3.159,0.0
1070,3.159,0.0
1071,3.159,0.0
1072,3.159,0.0
1073,3.159,0.0
1074,3.159,0.0
1075,3.159,0.0
1076,3.159,0.0
1077,3.159,0.0
1078,3.159,0.0
1079,3.159,0.0
1080,3.159,0.0
1081,3.159,0.0
1082,3.159,0.0
1083,3.159,0.0
1084,3.159,0.0
1085,3.159,0.0
1086,3.159,0.0
1087,3.159,0.0
1088,3.159,0.0
1089,3.159,0.0
1090,3.159,0.0
1091,3.159,0.0
1092,3.159,0.0
1093,3.159,0.0
1094,3.159,0.0
1095,3.159,0.0
1096,3.159,0.0
1097,3.159,0.0
1098,3.159,0.0
1099,3.159,0.0
1100,3.159,0.0
1101,3.159,0.0
1102,3.159,0.0
1103,3.159,0.0
1104,3.159,0.0
1105,3.159,0.0
1106,3.159,0.0
1107,3.159,0.0
1108,3.159,0.0
1109,3.159,0.0
1110,3.159,0.0
1111,3.159,0.0
1112,3.159,0.0
1113,3.159,0.0
1114,3.159,0.0
1115,3.159,0.0
1116,3.159,0.0
1117,3.159,0.0
1118,3.159,0.0
1119,3.159,0.0
1120,3.159,0.0
1121,3.159,0.0
1122,3.159,0.0
1123,3.159,0.0
1124,3.159,0.0
1125,3.159,0.0
1126,3.159,0.0
1127,3.159,0.0
1128,3.159,0.0
1129,3.159,0.0
1130,3.159,0.0
1131,3.159,0.0
1132,3.159,0.0
1133,3.159,0.0
1134,3.159,0.0
1135,3.159,0.0
1136,3.159,0.0
1137,3.159,0.0
1138,3.159,0.0
1139,3.159,0.0
1140,3.159,0.0
1141,3.159,0.0
1142,3.159,0.0
1143,3.159,0.0
1144,3.159,0.0
1145,3.159,0.0
1146,3.159,0.0
1147,3.159,0.0
1148,3.159,0.0
1149,3.159,0.0
1150,3.159,0.0
1151,3.159,0.0
1152,3.159,0.0
1153,3.159,0.0
1154,3.159,0.0
1155,3.159,0.0
1156,3.159,0.0
1157,3.159,0.0
1158,3.159,0.0
1159,3.159,0.0
1160,3.159,0.0
1161,3.159,0.0
1162,3.159,0.0
1163,3.159,0.0
1164,3.159,0.0
1165,3.159,0.0
1166,3.159,0.0
1167,3.159,0.0
1168,3.159,0.0
1169,3.159,0.0
1170,3.159,0.0
1171,3.159,0.0
1172,3.159,0.0
1173,3.159,0.0
1174,3.159,0.0
1175,3.159,0.0
1176,3.159,0.0
1177,3.159,0.0
1178,3.159,0.0
1179,3.159,0.0
1180,3.159,0.0
1181,3.159,0.0
1182,3.159,0.0
1183,3.159,0.0
1184,3.159,0.0
1185,3.159,0.0
1186,3.159,0.0
1187,3.159,0.0
1188,3.159,0.0
1189,3.159,0.0
1190,3.159,0.0
1191,3.159,0.0
1192,3.159,0.0
1193,3.159,0.0
1194,3.159,0.0
1195,3.159,0.0
1196,3.159,0.0
1197,3.159,0.0
1198,3.159,0.0
1199,3.159,0.0
1200,3.159,0.0
1201,3.159,0.0
1202,3.159,0.0
1203,3.159,0.0
1204,3.159,0.0
1205,3.159,0.0
1206,3.159,0.0
1207,3.159,0.0
1208,3.159,0.0
1209,3.159,0.0
1210,3.159,0.0
1211,3.159,0.0
1212,3.159,0.0
1213,3.159,0.0
1214,3.159,0.0
1215,3.159,0.0
1216,3.159,0.0
1217,3.159,0.0
1218,3.159,0.0
1219,3.159,0.0
1220,3.159,0.0
1221,3.159,0.0
1222,3.159,0.0
1223,3.159,0.0
1224,3.159,0.0
1225,3.159,0.0
1226,3.159,0.0
1227,3.159,0.0
1228,3.159,0.0
1229,3.159,0.0
1230,3.159,0.0
1231,3.159,0.0
1232,3.159,0.0
1233,3.159,0.0
1234,3.159,0.0
1235,3.159,0.0
1236,3.159,0.0
1237,3.159,0.0
1238,3.159,0.0
1239,3.159,0.0
1240,3.159,0.0
1241,3.159,0.0
1242,3.159,0.0
1243,3.159,0.0
1244,3.159,0.0
1245,3.159,0.0
1246,3.159,0.0
1247,3.159,0.0
1248,3.159,0.0
1249,3.159,0.0
1250,3.159,0.0
1251,3.159,0.0
1252,3.159,0.0
1253,3.159,0.0
1254,3.159,0.0
1255,3.159,0.0
1256,3.159,0.0
1257,3.159,0.0
1258,3.159,0.0
1259,3.159,0.0
1260,3.159,0.0
1261,3.159,0.0
1262,3.159,0.0
1263,3.159,0.0
1264,3.159,0.0
1265,3.159,0.0
1266,3.159,0.0
1267,3.159,0.0
1268,3.159,0.0
1269,3.159,0.0
1270,3.159,0.0
1271,3.159,0.0
1272,3.159,0.0
1273,3.159,0.0
1274,3.159,0.0
1275,3.159,0.0
1276,3.159,0.0
1277,3.159,0.0
1278,3.159,0.0
1279,3.159,0.0
1280,3.159,0.0
1281,3.159,0.0
1282,3.159,0.0
1283,3.159,0.0
1284,3.159,0.0
1285,3.159,0.0
1286,3.159,0.0
1287,3.159,0.0
1288,3.159,0.0
1289,3.159,0.0
1290,3.159,0.0
1291,3.159,0.0
1292,3.159,0.0
1293,3.159,0.0
1294,3.159,0.0
1295,3.159,0.0
1296,3.159,0.0
1297,3.159,0.0
1298,3.159,0.0
1299,3.159,0.0
1300,3.159,0.0
1301,3.159,0.0
1302,3.159,0.0
1303,3.159,0.0
1304,3.159,0.0
1305,3.159,0.0
1306,3.159,0.0
1307,3.159,0.0
1308,3.159,0.0
1309,3.159,0.0
1310,3.159,0.0
1311,3.159,0.0
1312,3.159,0.0
1313,3.159,0.0
1314,3.159,0.0
1315,3.159,0.0
1316,3.159,0.0
1317,3.159,0.0
1318,3.159,0.0
1319,3.159,0.0
1320,3.159,0.0
1321,3.159,0.0
1322,3.159,0.0
1323,3.159,0.0
1324,3.159,0.0
1325,3.159,0.0
1326,3.159,0.0
1327,3.159,0.0
1328,3.159,0.0
1329,3.159,0.0
1330,3.159,0.0
1331,3.159,0.0
1332,3.159,0.0
1333,3.159,0.0
1334,3.159,0.0
1335,3.159,0.0
1336,3.159,0.0
1337,3.159,0.0
1338,3.159,0.0
1339,3.159,0.0
1340,3.159,0.0
1341,3.159,0.0
1342,3.159,0.0
1343,3.159,0.0
1344,3.159,0.0
1345,2.4435,0.0
1346,2.4435,0.0
1347,2.4435,0.0
1348,2.4435,0.0
1349,2.4435,0.0
1350,2.4435,0.0
1351,2.4435,0.0
1352,2.4435,0.0
1353,2.4435,0.0
1354,2.4435,0.0
1355,2.4435,0.0
1356,2.4435,0.0
1357,2.4435,0.0
1358,2.4435,0.0
1359,2.4435,0.0
1360,2.4435,0.0
1361,2.4435,0.0
1362,2.4435,0.0
1363,2.4435,0.0
1364,2.4435,0.0
1365,2.4435,0.0
1366,2.4435,0.0
1367,2.4435,0.0
1368,2.4435,0.0
1369,2.4435,0.0
1370,2.4435,0.0
1371,2.4435,0.0
1372,2.4435,0.0
1373,2.4435,0.0
1374,2.4435,0.0
1375,2.4435,0.0
1376,2.4435,0.0
1377,2.4435,0.0
1378,2.4435,0.0
1379,2.4435,0.0
1380,2.4435,0.0
1381,2.4435,0.0
1382,2.4435,0.0
1383,2.4435,0.0
1384,2.4435,0.0
1385,2.4435,0.0
1386,2.4435,0.0
1387,2.4435,0.0
1388,2.4435,0.0
1389,2.4435,0.0
1390,2.4435,0.0
1391,2.4435,0.0
1392,2.4435,0.0
1393,2.4435,0.0
1394,2.4435,0.0
1395,2.4435,0.0
1396,2.4435,0.0
1397,2.4435,0.0
1398,2.4435,0.0
1399,2.4435,0.0
1400,2.4435,0.0
1401,2.4435,0.0
1402,2.4435,0.0
1403,2.4435,0.0
1404,2.4435,0.0
1405,2.4435,0.0
1406,2.4435,0.0
1407,2.4435,0.0
1408,2.4435,0.0
1409,2.4435,0.0
1410,2.4435,0.0
1411,2.4435,0.0
1412,2.4435,0.0
1413,2.4435,0.0
1414,2.4435,0.0
1415,2.4435,0.0
1416,2.4435,0.0
1417,2.4435,0.0
1418,2.4435,0.0
1419,2.4435,0.0
1420,2.4435,0.0
1421,2.4435,0.0
1422,2.4435,0.0
1423,2.4435,0.0
1424,2.4435,0.0
1425,2.4435,0.0
1426,2.4435,0.0
1427,2.4435,0.0
1428,2.4435,0.0
1429,2.4435,0.0
1430,2.4435,0.0
1431,2.4435,0.0
1432,2.4435,0.0
1433,2.4435,0.0
1434,2.4435,0.0
1435,2.4435,0.0
1436,2.4435,0.0
1437,2.4435,0.0
1438,2.4435,0.0
1439,2.4435,0.0
1440,2.4435,0.0
1441,2.4435,0.0
1442,2.4435,0.0
1443,2.4435,0.0
1444,2.4435,0.0
1445,2.4435,0.0
1446,2.4435,0.0
1447,2.4435,0.0
1448,2.4435,0.0
1449,2.4435,0.0
1450,2.4435,0.0
1451,2.4435,0.0
1452,2.4435,0.0
1453,2.4435,0.0
1454,2.4435,0.0
1455,2.4435,0.0
1456,2.4435,0.0
1457,2.4435,0.0
1458,2.4435,0.0
1459,2.4435,0.0
1460,2.4435,0.0
1461,2.4435,0.0
1462,2.4435,0.0
1463,2.4435,0.0
1464,2.4435,0.0
1465,2.4435,0.0
1466,2.4435,0.0
1467,2.4435,0.0
1468,2.4435,0.0
1469,2.4435,0.0
1470,2.4435,0.0
1471,2.4435,0.0
1472,2.4435,0.0
1473,2.4435,0.0
1474,2.4435,0.0
1475,2.4435,0.0
1476,2.4435,0.0
1477,2.4435,0.0
1478,2.4435,0.0
1479,2.4435,0.0
1480,2.4435,0.0
1481,2.4435,0.0
1482,2.4435,0.0
1483,2.4435,0.0
1484,2.4435,0.0
1485,2.4435,0.0
1486,2.4435,0.0
1487,2.4435,0.0
1488,2.4435,0.0
1489,2.4435,0.0
1490,2.4435,0.0
1491,2.4435,0.0
1492,2.4435,0.0
1493,2.4435,0.0
1494,2.4435,0.0
1495,2.4435,0.0
1496,2.4435,0.0
1497,2.4435,0.0
1498,2.4435,0.0
1499,2.4435,0.0
1500,2.4435,0.0
1501,2.4435,0.0
1502,2.4435,0.0
1503,2.4435,0.0
1504,2.4435,0.0
1505,2.4435,0.0
1506,2.4435,0.0
1507,2.4435,0.0
1508,2.4435,0.0
1509,2.4435,0.0
1510,2.4435,0.0
1511,2.4435,0.0
1512,2.4435,0.0
1513,3.699,0.0
1514,3.699,0.0
1515,3.699,0.0
1516,3.699,0.0
1517,3.699,0.0
1518,3.699,0.0
1519,3.699,0.0
1520,3.699,0.0
1521,3.699,0.0
1522,3.699,0.0
1523,3.699,0.0
1524,3.699,0.0
1525,3.699,0.0
1526,3.699,0.0
1527,3.699,0.0
1528,3.699,0.0
1529,3.699,0.0
1530,3.699,0.0
1531,3.699,0.0
1532,3.699,0.0
1533,3.699,0.0
1534,3.699,0.0
1535,3.699,0.0
1536,3.699,0.0
1537,3.699,0.0
1538,3.699,0.0
1539,3.699,0.0
1540,3.699,0.0
1541,3.699,0.0
1542,3.699,0.0
1543,3.699,0.0
1544,3.699,0.0
1545,3.699,0.0
1546,3.699,0.0
1547,3.699,0.0
1548,3.699,0.0
1549,3.699,0.0
1550,3.699,0.0
1551,3.699,0.0
1552,3.699,0.0
1553,3.699,0.0
1554,3.699,0.0
1555,3.699,0.0
1556,3.699,0.0
1557,3.699,0.0
1558,3.699,0.0
1559,3.699,0.0
1560,3.699,0.0
1561,3.699,0.0
1562,3.699,0.0
1563,3.699,0.0
1564,3.699,0.0
1565,3.699,0.0
1566,3.699,0.0
1567,3.699,0.0
1568,3.699,0.0
1569,3.699,0.0
1570,3.699,0.0
1571,3.699,0.0
1572,3.699,0.0
1573,3.699,0.0
1574,3.699,0.0
1575,3.699,0.0
1576,3.699,0.0
1577,3.699,0.0
1578,3.699,0.0
1579,3.699,0.0
1580,3.699,0.0
1581,3.699,0.0
1582,3.699,0.0
1583,3.699,0.0
1584,3.699,0.0
1585,3.699,0.0
1586,3.699,0.0
1587,3.699,0.0
1588,3.699,0.0
1589,3.699,0.0
1590,3.699,0.0
1591,3.699,0.0
1592,3.699,0.0
1593,3.699,0.0
1594,3.699,0.0
1595,3.699,0.0
1596,3.699,0.0
1597,3.699,0.0
1598,3.699,0.0
1599,3.699,0.0
1600,3.699,0.0
1601,3.699,0.0
1602,3.699,0.0
1603,3.699,0.0
1604,3.699,0.0
1605,3.699,0.0
1606,3.699,0.0
1607,3.699,0.0
1608,3.699,0.0
1609,3.699,0.0
1610,3.699,0.0
1611,3.699,0.0
1612,3.699,0.0
1613,3.699,0.0
1614,3.699,0.0
1615,3.699,0.0
1616,3.699,0.0
1617,3.699,0.0
1618,3.699,0.0
1619,3.699,0.0
1620,3.699,0.0
1621,3.699,0.0
1622,3.699,0.0
1623,3.699,0.0
1624,3.699,0.0
1625,3.699,0.0
1626,3.699,0.0
1627,3.699,0.0
1628,3.699,0.0
1629,3.699,0.0
1630,3.699,0.0
1631,3.699,0.0
1632,3.699,0.0
1633,3.699,0.0
1634,3.699,0.0
1635,3.699,0.0
1636,3.699,0.0
1637,3.699,0.0
1638,3.699,0.0
1639,3.699,0.0
1640,3.699,0.0
1641,3.699,0.0
1642,3.699,0.0
1643,3.699,0.0
1644,3.699,0.0
1645,3.699,0.0
1646,3.699,0.0
1647,3.699,0.0
1648,3.699,0.0
1649,3.699,0.0
1650,3.699,0.0
1651,3.699,0.0
1652,3.699,0.0
1653,3.699,0.0
1654,3.699,0.0
1655,3.699,0.0
1656,3.699,0.0
1657,5.778,0.0
1658,5.778,0.0
1659,5.778,0.0
1660,5.778,0.0
1661,5.778,0.0
1662,5.778,0.0
1663,5.778,0.0
1664,5.778,0.0
1665,5.778,0.0
1666,5.778,0.0
1667,5.778,0.0
1668,5.778,0.0
1669,5.778,0.0
1670,5.778,0.0
1671,5.778,0.0
1672,5.778,0.0
1673,5.778,0.0
1674,5.778,0.0
1675,5.778,0.0
1676,5.778,0.0
1677,5.778,0.0
1678,5.778,0.0
1679,5.778,0.0
1680,5.778,0.0
1681,5.778,0.0
1682,5.778,0.0
1683,5.778,0.0
1684,5.778,0.0
1685,5.778,0.0
1686,5.778,0.0
1687,5.778,0.0
1688,5.778,0.0
1689,5.778,0.0
1690,5.778,0.0
1691,5.778,0.0
1692,5.778,0.0
1693,5.778,0.0
1694,5.778,0.0
1695,5.778,0.0
1696,5.778,0.0
1697,5.778,0.0
1698,5.778,0.0
1699,5.778,0.0
1700,5.778,0.0
1701,5.778,0.0
1702,5.778,0.0
1703,5.778,0.0
1704,5.778,0.0
1705,5.778,0.0
1706,5.778,0.0
1707,5.778,0.0
1708,5.778,0.0
1709,5.778,0.0
1710,5.778,0.0
1711,5.778,0.0
1712,5.778,0.0
1713,5.778,0.0
1714,5.778,0.0
1715,5.778,0.0
1716,5.778,0.0
1717,5.778,0.0
1718,5.778,0.0
1719,5.778,0.0
1720,5.778,0.0
1721,5.778,0.0
1722,5.778,0.0
1723,5.778,0.0
1724,5.778,0.0
1725,5.778,0.0
1726,5.778,0.0
1727,5.778,0.0
1728,5.778,0.0
1729,5.778,0.0
1730,5.778,0.0
1731,5.778,0.0
1732,5.778,0.0
1733,5.778,0.0
1734,5.778,0.0
1735,5.778,0.0
1736,5.778,0.0
1737,5.778,0.0
1738,5.778,0.0
1739,5.778,0.0
1740,5.778,0.0
1741,5.778,0.0
1742,5.778,0.0
1743,5.778,0.0
1744,5.778,0.0
1745,5.778,0.0
1746,5.778,0.0
1747,5.778,0.0
1748,5.778,0.0
1749,5.778,0.0
1750,5.778,0.0
1751,5.778,0.0
1752,5.778,0.0
1753,5.778,0.0
1754,5.778,0.0
1755,5.778,0.0
1756,5.778,0.0
1757,5.778,0.0
1758,5.778,0.0
1759,5.778,0.0
1760,5.778,0.0
1761,5.778,0.0
1762,5.778,0.0
1763,5.778,0.0
1764,5.778,0.0
1765,5.778,0.0
1766,5.778,0.0
1767,5.778,0.0
1768,5.778,0.0
1769,5.778,0.0
1770,5.778,0.0
1771,5.778,0.0
1772,5.778,0.0
1773,5.778,0.0
1774,5.778,0.0
1775,5.778,0.0
1776,5.778,0.0
1777,5.778,0.0
1778,5.778,0.0
1779,5.778,0.0
1780,5.778,0.0
1781,5.778,0.0
1782,5.778,0.0
1783,5.778,0.0
1784,5.778,0.0
1785,5.778,0.0
1786,5.778,0.0
1787,5.778,0.0
1788,5.778,0.0
1789,5.778,0.0
1790,5.778,0.0
1791,5.778,0.0
1792,5.778,0.0
1793,5.778,0.0
1794,5.778,0.0
1795,5.778,0.0
1796,5.778,0.0
1797,5.778,0.0
1798,5.778,0.0
1799,5.778,0.0
1800,5.778,0.0
1801,5.778,0.0
1802,5.778,0.0
1803,5.778,0.0
1804,5.778,0.0
1805,5.778,0.0
1806,5.778,0.0
1807,5.778,0.0
1808,5.778,0.0
1809,5.778,0.0
1810,5.778,0.0
1811,5.778,0.0
1812,5.778,0.0
1813,5.778,0.0
1814,5.778,0.0
1815,5.778,0.0
1816,5.778,0.0
1817,5.778,0.0
1818,5.778,0.0
1819,5.778,0.0
1820,5.778,0.0
1821,5.778,0.0
1822,5.778,0.0
1823,5.778,0.0
1824,5.778,0.0
1825,5.778,0.0
1826,5.778,0.0
1827,5.778,0.0
1828,5.778,0.0
1829,5.778,0.0
1830,5.778,0.0
1831,5.778,0.0
1832,5.778,0.0
1833,5.778,0.0
1834,5.778,0.0
1835,5.778,0.0
1836,5.778,0.0
1837,5.778,0.0
1838,5.778,0.0
1839,5.778,0.0
1840,5.778,0.0
1841,5.778,0.0
1842,5.778,0.0
1843,5.778,0.0
1844,5.778,0.0
1845,5.778,0.0
1846,5.778,0.0
1847,5.778,0.0
1848,5.778,0.0
